ENTREZID	SYMBOL	GOALL	ONTOLOGYALL	GOTERM
6872	TAF1	GO:0009314	BP	response to radiation
6872	TAF1	GO:0009411	BP	response to UV
6872	TAF1	GO:0009416	BP	response to light stimulus
6872	TAF1	GO:0009628	BP	response to abiotic stimulus
6872	TAF1	GO:0009719	BP	response to endogenous stimulus
6872	TAF1	GO:0009725	BP	response to hormone
6872	TAF1	GO:0009755	BP	hormone-mediated signaling pathway
6872	TAF1	GO:0009889	BP	regulation of biosynthetic process
6872	TAF1	GO:0009891	BP	positive regulation of biosynthetic process
6872	TAF1	GO:0009892	BP	negative regulation of metabolic process
6872	TAF1	GO:0009893	BP	positive regulation of metabolic process
6872	TAF1	GO:0009894	BP	regulation of catabolic process
6872	TAF1	GO:0009895	BP	negative regulation of catabolic process
6872	TAF1	GO:0009896	BP	positive regulation of catabolic process
6872	TAF1	GO:0009966	BP	regulation of signal transduction
6872	TAF1	GO:0009967	BP	positive regulation of signal transduction
6872	TAF1	GO:0009987	BP	cellular process
6872	TAF1	GO:0010033	BP	response to organic substance
6872	TAF1	GO:0010243	BP	response to organonitrogen compound
6872	TAF1	GO:0010467	BP	gene expression
6872	TAF1	GO:0010468	BP	regulation of gene expression
6872	TAF1	GO:0010469	BP	regulation of receptor activity
6872	TAF1	GO:0010498	BP	proteasomal protein catabolic process
6872	TAF1	GO:0010556	BP	regulation of macromolecule biosynthetic process
6872	TAF1	GO:0010557	BP	positive regulation of macromolecule biosynthetic process
6872	TAF1	GO:0010564	BP	regulation of cell cycle process
6872	TAF1	GO:0010604	BP	positive regulation of macromolecule metabolic process
6872	TAF1	GO:0010605	BP	negative regulation of macromolecule metabolic process
6872	TAF1	GO:0010628	BP	positive regulation of gene expression
6872	TAF1	GO:0010629	BP	negative regulation of gene expression
6872	TAF1	GO:0010646	BP	regulation of cell communication
6872	TAF1	GO:0010647	BP	positive regulation of cell communication
6872	TAF1	GO:0010767	BP	regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage
6872	TAF1	GO:0014070	BP	response to organic cyclic compound
6872	TAF1	GO:0014074	BP	response to purine-containing compound
6872	TAF1	GO:0016032	BP	viral process
6872	TAF1	GO:0016043	BP	cellular component organization
6872	TAF1	GO:0016070	BP	RNA metabolic process
6872	TAF1	GO:0016310	BP	phosphorylation
6872	TAF1	GO:0016567	BP	protein ubiquitination
6872	TAF1	GO:0016569	BP	covalent chromatin modification
6872	TAF1	GO:0016570	BP	histone modification
6872	TAF1	GO:0016573	BP	histone acetylation
6872	TAF1	GO:0018105	BP	peptidyl-serine phosphorylation
6872	TAF1	GO:0018107	BP	peptidyl-threonine phosphorylation
6872	TAF1	GO:0018130	BP	heterocycle biosynthetic process
6872	TAF1	GO:0018193	BP	peptidyl-amino acid modification
6872	TAF1	GO:0018205	BP	peptidyl-lysine modification
6872	TAF1	GO:0018209	BP	peptidyl-serine modification
6872	TAF1	GO:0018210	BP	peptidyl-threonine modification
6872	TAF1	GO:0018393	BP	internal peptidyl-lysine acetylation
6872	TAF1	GO:0018394	BP	peptidyl-lysine acetylation
6872	TAF1	GO:0019219	BP	regulation of nucleobase-containing compound metabolic process
6872	TAF1	GO:0019222	BP	regulation of metabolic process
6872	TAF1	GO:0019438	BP	aromatic compound biosynthetic process
6872	TAF1	GO:0019538	BP	protein metabolic process
6872	TAF1	GO:0019941	BP	modification-dependent protein catabolic process
6872	TAF1	GO:0022402	BP	cell cycle process
6872	TAF1	GO:0022607	BP	cellular component assembly
6872	TAF1	GO:0023051	BP	regulation of signaling
6872	TAF1	GO:0023052	BP	signaling
6872	TAF1	GO:0023056	BP	positive regulation of signaling
6872	TAF1	GO:0030162	BP	regulation of proteolysis
6872	TAF1	GO:0030163	BP	protein catabolic process
6872	TAF1	GO:0030518	BP	intracellular steroid hormone receptor signaling pathway
6872	TAF1	GO:0030521	BP	androgen receptor signaling pathway
6872	TAF1	GO:0030522	BP	intracellular receptor signaling pathway
6872	TAF1	GO:0030901	BP	midbrain development
6872	TAF1	GO:0031323	BP	regulation of cellular metabolic process
6872	TAF1	GO:0031324	BP	negative regulation of cellular metabolic process
6872	TAF1	GO:0031325	BP	positive regulation of cellular metabolic process
6872	TAF1	GO:0031326	BP	regulation of cellular biosynthetic process
6872	TAF1	GO:0031328	BP	positive regulation of cellular biosynthetic process
6872	TAF1	GO:0031329	BP	regulation of cellular catabolic process
6872	TAF1	GO:0031330	BP	negative regulation of cellular catabolic process
6872	TAF1	GO:0031331	BP	positive regulation of cellular catabolic process
6872	TAF1	GO:0031334	BP	positive regulation of protein complex assembly
6872	TAF1	GO:0031396	BP	regulation of protein ubiquitination
6872	TAF1	GO:0031397	BP	negative regulation of protein ubiquitination
6872	TAF1	GO:0031399	BP	regulation of protein modification process
6872	TAF1	GO:0031400	BP	negative regulation of protein modification process
6872	TAF1	GO:0031647	BP	regulation of protein stability
6872	TAF1	GO:0032092	BP	positive regulation of protein binding
6872	TAF1	GO:0032268	BP	regulation of cellular protein metabolic process
6872	TAF1	GO:0032269	BP	negative regulation of cellular protein metabolic process
6872	TAF1	GO:0032270	BP	positive regulation of cellular protein metabolic process
6872	TAF1	GO:0032434	BP	regulation of proteasomal ubiquitin-dependent protein catabolic process
6872	TAF1	GO:0032436	BP	positive regulation of proteasomal ubiquitin-dependent protein catabolic process
6872	TAF1	GO:0032446	BP	protein modification by small protein conjugation
6872	TAF1	GO:0032501	BP	multicellular organismal process
6872	TAF1	GO:0032502	BP	developmental process
6872	TAF1	GO:0032774	BP	RNA biosynthetic process
6872	TAF1	GO:0032870	BP	cellular response to hormone stimulus
6872	TAF1	GO:0033143	BP	regulation of intracellular steroid hormone receptor signaling pathway
6872	TAF1	GO:0033145	BP	positive regulation of intracellular steroid hormone receptor signaling pathway
6872	TAF1	GO:0033198	BP	response to ATP
6872	TAF1	GO:0033554	BP	cellular response to stress
6872	TAF1	GO:0033993	BP	response to lipid
6872	TAF1	GO:0034622	BP	cellular macromolecular complex assembly
6872	TAF1	GO:0034641	BP	cellular nitrogen compound metabolic process
6872	TAF1	GO:0034644	BP	cellular response to UV
6872	TAF1	GO:0034645	BP	cellular macromolecule biosynthetic process
6872	TAF1	GO:0034654	BP	nucleobase-containing compound biosynthetic process
6872	TAF1	GO:0035556	BP	intracellular signal transduction
6872	TAF1	GO:0036211	BP	protein modification process
6872	TAF1	GO:0036369	BP	transcription factor catabolic process
6872	TAF1	GO:0042127	BP	regulation of cell proliferation
6872	TAF1	GO:0042176	BP	regulation of protein catabolic process
6872	TAF1	GO:0042177	BP	negative regulation of protein catabolic process
6872	TAF1	GO:0042221	BP	response to chemical
6872	TAF1	GO:0042787	BP	protein ubiquitination involved in ubiquitin-dependent protein catabolic process
6872	TAF1	GO:0043161	BP	proteasome-mediated ubiquitin-dependent protein catabolic process
6872	TAF1	GO:0043170	BP	macromolecule metabolic process
6872	TAF1	GO:0043254	BP	regulation of protein complex assembly
6872	TAF1	GO:0043392	BP	negative regulation of DNA binding
6872	TAF1	GO:0043393	BP	regulation of protein binding
6872	TAF1	GO:0043401	BP	steroid hormone mediated signaling pathway
6872	TAF1	GO:0043412	BP	macromolecule modification
6872	TAF1	GO:0043543	BP	protein acylation
6872	TAF1	GO:0043618	BP	regulation of transcription from RNA polymerase II promoter in response to stress
6872	TAF1	GO:0043620	BP	regulation of DNA-templated transcription in response to stress
6872	TAF1	GO:0043632	BP	modification-dependent macromolecule catabolic process
6872	TAF1	GO:0043933	BP	macromolecular complex subunit organization
6872	TAF1	GO:0044085	BP	cellular component biogenesis
6872	TAF1	GO:0044087	BP	regulation of cellular component biogenesis
6872	TAF1	GO:0044089	BP	positive regulation of cellular component biogenesis
6872	TAF1	GO:0044092	BP	negative regulation of molecular function
6872	TAF1	GO:0044093	BP	positive regulation of molecular function
6872	TAF1	GO:0044237	BP	cellular metabolic process
6872	TAF1	GO:0044238	BP	primary metabolic process
6872	TAF1	GO:0044248	BP	cellular catabolic process
6872	TAF1	GO:0044249	BP	cellular biosynthetic process
6872	TAF1	GO:0044257	BP	cellular protein catabolic process
6872	TAF1	GO:0044260	BP	cellular macromolecule metabolic process
6872	TAF1	GO:0044265	BP	cellular macromolecule catabolic process
6872	TAF1	GO:0044267	BP	cellular protein metabolic process
6872	TAF1	GO:0044271	BP	cellular nitrogen compound biosynthetic process
6872	TAF1	GO:0044403	BP	"symbiosis, encompassing mutualism through parasitism"
6872	TAF1	GO:0044419	BP	interspecies interaction between organisms
6872	TAF1	GO:0044699	BP	single-organism process
6872	TAF1	GO:0044700	BP	single organism signaling
6872	TAF1	GO:0044707	BP	single-multicellular organism process
6872	TAF1	GO:0044763	BP	single-organism cellular process
6872	TAF1	GO:0044764	BP	multi-organism cellular process
6872	TAF1	GO:0044767	BP	single-organism developmental process
6872	TAF1	GO:0044770	BP	cell cycle phase transition
6872	TAF1	GO:0044843	BP	cell cycle G1/S phase transition
6872	TAF1	GO:0045732	BP	positive regulation of protein catabolic process
6872	TAF1	GO:0045861	BP	negative regulation of proteolysis
6872	TAF1	GO:0045862	BP	positive regulation of proteolysis
6872	TAF1	GO:0045893	BP	"positive regulation of transcription, DNA-templated"
6872	TAF1	GO:0045935	BP	positive regulation of nucleobase-containing compound metabolic process
6872	TAF1	GO:0045943	BP	positive regulation of transcription from RNA polymerase I promoter
6872	TAF1	GO:0045944	BP	positive regulation of transcription from RNA polymerase II promoter
6872	TAF1	GO:0046483	BP	heterocycle metabolic process
6872	TAF1	GO:0046683	BP	response to organophosphorus
6872	TAF1	GO:0046777	BP	protein autophosphorylation
6872	TAF1	GO:0048513	BP	animal organ development
6872	TAF1	GO:0048518	BP	positive regulation of biological process
6872	TAF1	GO:0048519	BP	negative regulation of biological process
6872	TAF1	GO:0048522	BP	positive regulation of cellular process
6872	TAF1	GO:0048523	BP	negative regulation of cellular process
6872	TAF1	GO:0048545	BP	response to steroid hormone
6872	TAF1	GO:0048583	BP	regulation of response to stimulus
6872	TAF1	GO:0048584	BP	positive regulation of response to stimulus
6872	TAF1	GO:0048731	BP	system development
6872	TAF1	GO:0048856	BP	anatomical structure development
6872	TAF1	GO:0050789	BP	regulation of biological process
6872	TAF1	GO:0050794	BP	regulation of cellular process
6872	TAF1	GO:0050821	BP	protein stabilization
6872	TAF1	GO:0050896	BP	response to stimulus
6872	TAF1	GO:0051090	BP	regulation of sequence-specific DNA binding transcription factor activity
6872	TAF1	GO:0051091	BP	positive regulation of sequence-specific DNA binding transcription factor activity
6872	TAF1	GO:0051098	BP	regulation of binding
6872	TAF1	GO:0051099	BP	positive regulation of binding
6872	TAF1	GO:0051100	BP	negative regulation of binding
6872	TAF1	GO:0051101	BP	regulation of DNA binding
6872	TAF1	GO:0051123	BP	RNA polymerase II transcriptional preinitiation complex assembly
6872	TAF1	GO:0051128	BP	regulation of cellular component organization
6872	TAF1	GO:0051130	BP	positive regulation of cellular component organization
6872	TAF1	GO:0051171	BP	regulation of nitrogen compound metabolic process
6872	TAF1	GO:0051173	BP	positive regulation of nitrogen compound metabolic process
6872	TAF1	GO:0051246	BP	regulation of protein metabolic process
6872	TAF1	GO:0051247	BP	positive regulation of protein metabolic process
6872	TAF1	GO:0051248	BP	negative regulation of protein metabolic process
6872	TAF1	GO:0051252	BP	regulation of RNA metabolic process
6872	TAF1	GO:0051254	BP	positive regulation of RNA metabolic process
6872	TAF1	GO:0051276	BP	chromosome organization
6872	TAF1	GO:0051603	BP	proteolysis involved in cellular protein catabolic process
6872	TAF1	GO:0051704	BP	multi-organism process
6872	TAF1	GO:0051716	BP	cellular response to stimulus
6872	TAF1	GO:0051726	BP	regulation of cell cycle
6872	TAF1	GO:0051865	BP	protein autoubiquitination
6872	TAF1	GO:0060255	BP	regulation of macromolecule metabolic process
6872	TAF1	GO:0060260	BP	regulation of transcription initiation from RNA polymerase II promoter
6872	TAF1	GO:0060261	BP	positive regulation of transcription initiation from RNA polymerase II promoter
6872	TAF1	GO:0060322	BP	head development
6872	TAF1	GO:0060765	BP	regulation of androgen receptor signaling pathway
6872	TAF1	GO:0061136	BP	regulation of proteasomal protein catabolic process
6872	TAF1	GO:0065003	BP	macromolecular complex assembly
6872	TAF1	GO:0065004	BP	protein-DNA complex assembly
6872	TAF1	GO:0065007	BP	biological regulation
6872	TAF1	GO:0065008	BP	regulation of biological quality
6872	TAF1	GO:0065009	BP	regulation of molecular function
6872	TAF1	GO:0070271	BP	protein complex biogenesis
6872	TAF1	GO:0070647	BP	protein modification by small protein conjugation or removal
6872	TAF1	GO:0070887	BP	cellular response to chemical stimulus
6872	TAF1	GO:0070897	BP	DNA-templated transcriptional preinitiation complex assembly
6872	TAF1	GO:0071214	BP	cellular response to abiotic stimulus
6872	TAF1	GO:0071310	BP	cellular response to organic substance
6872	TAF1	GO:0071318	BP	cellular response to ATP
6872	TAF1	GO:0071383	BP	cellular response to steroid hormone stimulus
6872	TAF1	GO:0071396	BP	cellular response to lipid
6872	TAF1	GO:0071407	BP	cellular response to organic cyclic compound
6872	TAF1	GO:0071417	BP	cellular response to organonitrogen compound
6872	TAF1	GO:0071478	BP	cellular response to radiation
6872	TAF1	GO:0071482	BP	cellular response to light stimulus
6872	TAF1	GO:0071495	BP	cellular response to endogenous stimulus
6872	TAF1	GO:0071704	BP	organic substance metabolic process
6872	TAF1	GO:0071822	BP	protein complex subunit organization
6872	TAF1	GO:0071824	BP	protein-DNA complex subunit organization
6872	TAF1	GO:0071840	BP	cellular component organization or biogenesis
6872	TAF1	GO:0072331	BP	signal transduction by p53 class mediator
6872	TAF1	GO:0080090	BP	regulation of primary metabolic process
6872	TAF1	GO:0090304	BP	nucleic acid metabolic process
6872	TAF1	GO:0097659	BP	nucleic acid-templated transcription
6872	TAF1	GO:1901360	BP	organic cyclic compound metabolic process
6872	TAF1	GO:1901362	BP	organic cyclic compound biosynthetic process
6872	TAF1	GO:1901575	BP	organic substance catabolic process
6872	TAF1	GO:1901576	BP	organic substance biosynthetic process
6872	TAF1	GO:1901698	BP	response to nitrogen compound
6872	TAF1	GO:1901699	BP	cellular response to nitrogen compound
6872	TAF1	GO:1901700	BP	response to oxygen-containing compound
6872	TAF1	GO:1901701	BP	cellular response to oxygen-containing compound
6872	TAF1	GO:1901796	BP	regulation of signal transduction by p53 class mediator
6872	TAF1	GO:1901800	BP	positive regulation of proteasomal protein catabolic process
6872	TAF1	GO:1901987	BP	regulation of cell cycle phase transition
6872	TAF1	GO:1902498	BP	regulation of protein autoubiquitination
6872	TAF1	GO:1902531	BP	regulation of intracellular signal transduction
6872	TAF1	GO:1902680	BP	positive regulation of RNA biosynthetic process
6872	TAF1	GO:1902806	BP	regulation of cell cycle G1/S phase transition
6872	TAF1	GO:1903025	BP	regulation of RNA polymerase II regulatory region sequence-specific DNA binding
6872	TAF1	GO:1903026	BP	negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding
6872	TAF1	GO:1903050	BP	regulation of proteolysis involved in cellular protein catabolic process
6872	TAF1	GO:1903051	BP	negative regulation of proteolysis involved in cellular protein catabolic process
6872	TAF1	GO:1903052	BP	positive regulation of proteolysis involved in cellular protein catabolic process
6872	TAF1	GO:1903320	BP	regulation of protein modification by small protein conjugation or removal
6872	TAF1	GO:1903321	BP	negative regulation of protein modification by small protein conjugation or removal
6872	TAF1	GO:1903362	BP	regulation of cellular protein catabolic process
6872	TAF1	GO:1903363	BP	negative regulation of cellular protein catabolic process
6872	TAF1	GO:1903364	BP	positive regulation of cellular protein catabolic process
6872	TAF1	GO:1903506	BP	regulation of nucleic acid-templated transcription
6872	TAF1	GO:1903508	BP	positive regulation of nucleic acid-templated transcription
6872	TAF1	GO:1905524	BP	negative regulation of protein autoubiquitination
6872	TAF1	GO:2000058	BP	regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process
6872	TAF1	GO:2000059	BP	negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process
6872	TAF1	GO:2000112	BP	regulation of cellular macromolecule biosynthetic process
6872	TAF1	GO:2000142	BP	"regulation of DNA-templated transcription, initiation"
6872	TAF1	GO:2000144	BP	"positive regulation of DNA-templated transcription, initiation"
6872	TAF1	GO:2000273	BP	positive regulation of receptor activity
6872	TAF1	GO:2000677	BP	regulation of transcription regulatory region DNA binding
6872	TAF1	GO:2000678	BP	negative regulation of transcription regulatory region DNA binding
6872	TAF1	GO:2000823	BP	regulation of androgen receptor activity
6872	TAF1	GO:2000825	BP	positive regulation of androgen receptor activity
6872	TAF1	GO:2001141	BP	regulation of RNA biosynthetic process
6908	TBP	GO:0000003	BP	reproduction
6908	TBP	GO:0006139	BP	nucleobase-containing compound metabolic process
6908	TBP	GO:0006351	BP	"transcription, DNA-templated"
6908	TBP	GO:0006352	BP	"DNA-templated transcription, initiation"
6908	TBP	GO:0006353	BP	"DNA-templated transcription, termination"
6908	TBP	GO:0006354	BP	"DNA-templated transcription, elongation"
6908	TBP	GO:0006355	BP	"regulation of transcription, DNA-templated"
6908	TBP	GO:0006359	BP	regulation of transcription from RNA polymerase III promoter
6908	TBP	GO:0006360	BP	transcription from RNA polymerase I promoter
6908	TBP	GO:0006361	BP	transcription initiation from RNA polymerase I promoter
6908	TBP	GO:0006362	BP	transcription elongation from RNA polymerase I promoter
6908	TBP	GO:0006363	BP	termination of RNA polymerase I transcription
6908	TBP	GO:0006366	BP	transcription from RNA polymerase II promoter
6908	TBP	GO:0006367	BP	transcription initiation from RNA polymerase II promoter
6908	TBP	GO:0006368	BP	transcription elongation from RNA polymerase II promoter
6908	TBP	GO:0006383	BP	transcription from RNA polymerase III promoter
6908	TBP	GO:0006725	BP	cellular aromatic compound metabolic process
6908	TBP	GO:0006807	BP	nitrogen compound metabolic process
6908	TBP	GO:0007154	BP	cell communication
6908	TBP	GO:0007165	BP	signal transduction
6908	TBP	GO:0007276	BP	gamete generation
6908	TBP	GO:0007283	BP	spermatogenesis
6908	TBP	GO:0008150	BP	biological_process
6908	TBP	GO:0008152	BP	metabolic process
6908	TBP	GO:0009058	BP	biosynthetic process
6908	TBP	GO:0009059	BP	macromolecule biosynthetic process
6908	TBP	GO:0009301	BP	snRNA transcription
6908	TBP	GO:0009889	BP	regulation of biosynthetic process
6908	TBP	GO:0009891	BP	positive regulation of biosynthetic process
6908	TBP	GO:0009893	BP	positive regulation of metabolic process
6908	TBP	GO:0009966	BP	regulation of signal transduction
6908	TBP	GO:0009987	BP	cellular process
6908	TBP	GO:0010467	BP	gene expression
6908	TBP	GO:0010468	BP	regulation of gene expression
6908	TBP	GO:0010556	BP	regulation of macromolecule biosynthetic process
6908	TBP	GO:0010557	BP	positive regulation of macromolecule biosynthetic process
6908	TBP	GO:0010604	BP	positive regulation of macromolecule metabolic process
6908	TBP	GO:0010628	BP	positive regulation of gene expression
6908	TBP	GO:0010646	BP	regulation of cell communication
6908	TBP	GO:0016032	BP	viral process
6908	TBP	GO:0016043	BP	cellular component organization
6908	TBP	GO:0016070	BP	RNA metabolic process
6908	TBP	GO:0016073	BP	snRNA metabolic process
6908	TBP	GO:0018130	BP	heterocycle biosynthetic process
6908	TBP	GO:0019219	BP	regulation of nucleobase-containing compound metabolic process
6908	TBP	GO:0019222	BP	regulation of metabolic process
6908	TBP	GO:0019438	BP	aromatic compound biosynthetic process
6908	TBP	GO:0019953	BP	sexual reproduction
6908	TBP	GO:0022414	BP	reproductive process
6908	TBP	GO:0022607	BP	cellular component assembly
6908	TBP	GO:0023051	BP	regulation of signaling
6908	TBP	GO:0023052	BP	signaling
6908	TBP	GO:0031323	BP	regulation of cellular metabolic process
6908	TBP	GO:0031325	BP	positive regulation of cellular metabolic process
6908	TBP	GO:0031326	BP	regulation of cellular biosynthetic process
6908	TBP	GO:0031328	BP	positive regulation of cellular biosynthetic process
6908	TBP	GO:0032501	BP	multicellular organismal process
6908	TBP	GO:0032504	BP	multicellular organism reproduction
6908	TBP	GO:0032774	BP	RNA biosynthetic process
6908	TBP	GO:0034622	BP	cellular macromolecular complex assembly
6908	TBP	GO:0034641	BP	cellular nitrogen compound metabolic process
6908	TBP	GO:0034645	BP	cellular macromolecule biosynthetic process
6908	TBP	GO:0034654	BP	nucleobase-containing compound biosynthetic process
6908	TBP	GO:0034660	BP	ncRNA metabolic process
6908	TBP	GO:0035556	BP	intracellular signal transduction
6908	TBP	GO:0040029	BP	"regulation of gene expression, epigenetic"
6908	TBP	GO:0042795	BP	snRNA transcription from RNA polymerase II promoter
6908	TBP	GO:0043170	BP	macromolecule metabolic process
6908	TBP	GO:0043933	BP	macromolecular complex subunit organization
6908	TBP	GO:0044085	BP	cellular component biogenesis
6908	TBP	GO:0044237	BP	cellular metabolic process
6908	TBP	GO:0044238	BP	primary metabolic process
6908	TBP	GO:0044249	BP	cellular biosynthetic process
6908	TBP	GO:0044260	BP	cellular macromolecule metabolic process
6908	TBP	GO:0044271	BP	cellular nitrogen compound biosynthetic process
6908	TBP	GO:0044403	BP	"symbiosis, encompassing mutualism through parasitism"
6908	TBP	GO:0044419	BP	interspecies interaction between organisms
6908	TBP	GO:0044699	BP	single-organism process
6908	TBP	GO:0044700	BP	single organism signaling
6908	TBP	GO:0044702	BP	single organism reproductive process
6908	TBP	GO:0044703	BP	multi-organism reproductive process
6908	TBP	GO:0044764	BP	multi-organism cellular process
6908	TBP	GO:0045815	BP	"positive regulation of gene expression, epigenetic"
6908	TBP	GO:0045893	BP	"positive regulation of transcription, DNA-templated"
6908	TBP	GO:0045935	BP	positive regulation of nucleobase-containing compound metabolic process
6908	TBP	GO:0046483	BP	heterocycle metabolic process
6908	TBP	GO:0048232	BP	male gamete generation
6908	TBP	GO:0048518	BP	positive regulation of biological process
6908	TBP	GO:0048522	BP	positive regulation of cellular process
6908	TBP	GO:0048583	BP	regulation of response to stimulus
6908	TBP	GO:0048609	BP	multicellular organismal reproductive process
6908	TBP	GO:0050789	BP	regulation of biological process
6908	TBP	GO:0050794	BP	regulation of cellular process
6908	TBP	GO:0050896	BP	response to stimulus
6908	TBP	GO:0051123	BP	RNA polymerase II transcriptional preinitiation complex assembly
6908	TBP	GO:0051171	BP	regulation of nitrogen compound metabolic process
6908	TBP	GO:0051173	BP	positive regulation of nitrogen compound metabolic process
6908	TBP	GO:0051252	BP	regulation of RNA metabolic process
6908	TBP	GO:0051254	BP	positive regulation of RNA metabolic process
6908	TBP	GO:0051704	BP	multi-organism process
6908	TBP	GO:0051716	BP	cellular response to stimulus
6908	TBP	GO:0060255	BP	regulation of macromolecule metabolic process
6908	TBP	GO:0065003	BP	macromolecular complex assembly
6908	TBP	GO:0065004	BP	protein-DNA complex assembly
6908	TBP	GO:0065007	BP	biological regulation
6908	TBP	GO:0070897	BP	DNA-templated transcriptional preinitiation complex assembly
6908	TBP	GO:0071704	BP	organic substance metabolic process
6908	TBP	GO:0071824	BP	protein-DNA complex subunit organization
6908	TBP	GO:0071840	BP	cellular component organization or biogenesis
6908	TBP	GO:0072331	BP	signal transduction by p53 class mediator
6908	TBP	GO:0080090	BP	regulation of primary metabolic process
6908	TBP	GO:0090304	BP	nucleic acid metabolic process
6908	TBP	GO:0097659	BP	nucleic acid-templated transcription
6908	TBP	GO:0098781	BP	ncRNA transcription
6908	TBP	GO:1901360	BP	organic cyclic compound metabolic process
6908	TBP	GO:1901362	BP	organic cyclic compound biosynthetic process
6908	TBP	GO:1901576	BP	organic substance biosynthetic process
6908	TBP	GO:1901796	BP	regulation of signal transduction by p53 class mediator
6908	TBP	GO:1902531	BP	regulation of intracellular signal transduction
6908	TBP	GO:1902680	BP	positive regulation of RNA biosynthetic process
6908	TBP	GO:1903506	BP	regulation of nucleic acid-templated transcription
6908	TBP	GO:1903508	BP	positive regulation of nucleic acid-templated transcription
6908	TBP	GO:2000112	BP	regulation of cellular macromolecule biosynthetic process
6908	TBP	GO:2001141	BP	regulation of RNA biosynthetic process
6938	TCF12	GO:0002376	BP	immune system process
6938	TCF12	GO:0006139	BP	nucleobase-containing compound metabolic process
6938	TCF12	GO:0006351	BP	"transcription, DNA-templated"
6938	TCF12	GO:0006355	BP	"regulation of transcription, DNA-templated"
6938	TCF12	GO:0006357	BP	regulation of transcription from RNA polymerase II promoter
6938	TCF12	GO:0006366	BP	transcription from RNA polymerase II promoter
6938	TCF12	GO:0006725	BP	cellular aromatic compound metabolic process
6938	TCF12	GO:0006807	BP	nitrogen compound metabolic process
6938	TCF12	GO:0006955	BP	immune response
6938	TCF12	GO:0007275	BP	multicellular organism development
6938	TCF12	GO:0007399	BP	nervous system development
6938	TCF12	GO:0007517	BP	muscle organ development
6938	TCF12	GO:0008150	BP	biological_process
6938	TCF12	GO:0008152	BP	metabolic process
6938	TCF12	GO:0009058	BP	biosynthetic process
6938	TCF12	GO:0009059	BP	macromolecule biosynthetic process
6938	TCF12	GO:0009889	BP	regulation of biosynthetic process
6938	TCF12	GO:0009891	BP	positive regulation of biosynthetic process
6938	TCF12	GO:0009893	BP	positive regulation of metabolic process
6938	TCF12	GO:0009987	BP	cellular process
6938	TCF12	GO:0010467	BP	gene expression
6938	TCF12	GO:0010468	BP	regulation of gene expression
6938	TCF12	GO:0010556	BP	regulation of macromolecule biosynthetic process
6938	TCF12	GO:0010557	BP	positive regulation of macromolecule biosynthetic process
6938	TCF12	GO:0010604	BP	positive regulation of macromolecule metabolic process
6938	TCF12	GO:0010628	BP	positive regulation of gene expression
6938	TCF12	GO:0010720	BP	positive regulation of cell development
6938	TCF12	GO:0016070	BP	RNA metabolic process
6938	TCF12	GO:0018130	BP	heterocycle biosynthetic process
6938	TCF12	GO:0019219	BP	regulation of nucleobase-containing compound metabolic process
6938	TCF12	GO:0019222	BP	regulation of metabolic process
6938	TCF12	GO:0019438	BP	aromatic compound biosynthetic process
6938	TCF12	GO:0022008	BP	neurogenesis
6938	TCF12	GO:0030154	BP	cell differentiation
6938	TCF12	GO:0030182	BP	neuron differentiation
6938	TCF12	GO:0031323	BP	regulation of cellular metabolic process
6938	TCF12	GO:0031325	BP	positive regulation of cellular metabolic process
6938	TCF12	GO:0031326	BP	regulation of cellular biosynthetic process
6938	TCF12	GO:0031328	BP	positive regulation of cellular biosynthetic process
6938	TCF12	GO:0032501	BP	multicellular organismal process
6938	TCF12	GO:0032502	BP	developmental process
6938	TCF12	GO:0032774	BP	RNA biosynthetic process
6938	TCF12	GO:0034641	BP	cellular nitrogen compound metabolic process
6938	TCF12	GO:0034645	BP	cellular macromolecule biosynthetic process
6938	TCF12	GO:0034654	BP	nucleobase-containing compound biosynthetic process
6938	TCF12	GO:0043170	BP	macromolecule metabolic process
6938	TCF12	GO:0044237	BP	cellular metabolic process
6938	TCF12	GO:0044238	BP	primary metabolic process
6938	TCF12	GO:0044249	BP	cellular biosynthetic process
6938	TCF12	GO:0044260	BP	cellular macromolecule metabolic process
6938	TCF12	GO:0044271	BP	cellular nitrogen compound biosynthetic process
6938	TCF12	GO:0044699	BP	single-organism process
6938	TCF12	GO:0044707	BP	single-multicellular organism process
6938	TCF12	GO:0044763	BP	single-organism cellular process
6938	TCF12	GO:0044767	BP	single-organism developmental process
6938	TCF12	GO:0045595	BP	regulation of cell differentiation
6938	TCF12	GO:0045597	BP	positive regulation of cell differentiation
6938	TCF12	GO:0045664	BP	regulation of neuron differentiation
6938	TCF12	GO:0045666	BP	positive regulation of neuron differentiation
6938	TCF12	GO:0045893	BP	"positive regulation of transcription, DNA-templated"
6938	TCF12	GO:0045935	BP	positive regulation of nucleobase-containing compound metabolic process
6938	TCF12	GO:0045944	BP	positive regulation of transcription from RNA polymerase II promoter
6938	TCF12	GO:0046483	BP	heterocycle metabolic process
6938	TCF12	GO:0048468	BP	cell development
6938	TCF12	GO:0048513	BP	animal organ development
6938	TCF12	GO:0048518	BP	positive regulation of biological process
6938	TCF12	GO:0048522	BP	positive regulation of cellular process
